,a(A0),a(A1),a(A2),a(A3),a(A4),a(A5),a(B0),a(B1),a(B2),a(B3),a(B4),a(B5),a(N1),a(N2),a(N3),a(N4),a(N5),a(N6),v(A0),v(A1),v(A2),v(A3),v(A4),v(A5),v(B0),v(B1),v(B2),v(B3),v(B4),v(B5),v(N1),v(N2),v(N3),v(N4),v(N5),v(N6),t,z_trans,z
0,1.794673516780453,1.1991823966112247,1.0636515384087397,0.9994813657279806,1.0527150311030689,0.9084115940125695,1.5352148252745532,1.2964622658901064,1.1745712003571405,1.0990838070258457,1.1902673846815697,1.0542327815277346,1.4058684431312793,1.3183122637887008,1.2181177089102992,1.1274962354881972,1.0872188527412987,1.000908706855543,2.873699524685,0.8334749347773666,0.41094615409805146,0.24452405464306098,-0.08309250607008511,0.000764687092703264,2.965981304830117,1.9966514574252519,1.5104958063948306,1.181011235238711,1.2945515570479942,1.1826245704422713,-1.8252531210545742,-1.9498966384662169,-2.0192738368958283,-1.77474030748886,-1.5708909798145954,-1.6228697572065673,0.4538186196475023,-0.5502835609974885,0.36579862317310696
1,1.4647775072519216,1.087846361809499,0.935714275167625,0.9485699906514007,0.9174826509278181,0.8087426348288261,1.3390304192650304,1.023443460370394,1.0336353181228468,0.9938722041089563,0.970041613732712,0.9567496870213729,1.289111921320032,1.2081131655929673,1.0681871447384472,1.0473731480830752,1.0577018577301303,1.039476503111869,3.210735609836153,1.5594354436521434,0.8767996834880869,0.7547351163104098,0.6811092687131216,0.6296578959780146,3.7706134609766457,2.3661620090145776,1.961209570844644,1.756668803013163,1.5240181607353602,1.4260474674678851,-1.7562578681012255,-1.8498061012810967,-1.5486613598703647,-1.4838599964133963,-1.1749472681224382,-1.088703511669311,0.43045789923386657,-0.3553750126853702,0.4120796041980873
2,1.700006381906182,1.51302594629596,1.5257662068847238,1.4928997668218027,1.4884302913465035,1.4064378619102134,1.638286896183335,1.4504400358117044,1.475492718234687,1.4578276418612393,1.4449173165636722,1.4537583001936492,2.115485138960693,1.8675285574917226,1.7228942449271114,1.6059757010707558,1.6120730717296727,1.5625916534124735,1.6952222135856816,0.628648626532776,0.11252202867868233,0.10074112430427734,-0.19730937708448862,0.15491860794140483,1.6222075341071767,0.9129363117012549,0.6239211025155352,0.6196219626751929,0.38720232896410645,0.6845768585743873,-1.1326758973384377,-1.035092480924613,-0.8675238292791702,-0.733140925087987,-0.8049175602721289,-0.6762345267251093,0.3481985355477654,-0.622317883249818,0.3492544687940972
3,1.6180312722602508,1.6183302307457157,1.5367293005436458,1.5020360353952729,1.5167554891999158,1.4833197780599485,1.749775014120225,1.438360570280001,1.5362872441501594,1.5138715894108552,1.5182178281415257,1.4990540649299604,2.352377747534917,2.1008805642126567,1.8978320473442813,1.7040112677740251,1.6536469571277468,1.6143655036313014,1.6756936402745588,1.0806561851670993,0.5822425986718258,0.5320916739801569,0.3516418955947631,0.16979631705813827,1.75247294894332,1.0593168096973054,0.9078339417443989,1.0275427226012437,0.8057398361227384,0.7014328487930368,-1.5249795551576355,-1.3631689694791969,-1.1591921250942443,-0.8237619983450445,-0.6780604492030594,-0.6391407292630713,0.32692728326046316,-0.5913739023036576,0.35631967944946097
4,1.5719356106538345,1.2502673888279443,1.1820586088341327,1.2200474645826522,1.1797951122741457,1.202858408865718,1.759840644463317,1.2764826037545054,1.1892206504320408,1.1654200524886598,1.070628915470852,1.2594190613738743,1.5077969828354034,1.4153057024277895,1.3119930390746244,1.2562871507777162,1.2368396964940427,1.1700700585465855,2.2012516846494443,1.3250406681606506,1.05079620417899,0.9472930850708764,0.7969779158435712,0.7341501101219988,1.881303096174461,0.03997017665251889,-0.736075906253926,-0.2593737899573769,-0.45645782977185173,-0.5663541529938458,-1.3690158954608342,-1.4171275423388356,-1.4754032011892206,-1.189120399495554,-0.9347343342682167,-0.32179746790972075,0.45149340767035245,-0.5419329572914848,0.3677380418109043
5,1.3675102085097774,1.134784739655226,1.0285394156819088,1.0396782410352312,1.091271471537441,1.0511682986107254,1.6250173825966354,1.1188430161427965,1.1086284521027514,1.08316768756552,1.0981214711900185,1.0708184501011706,1.4474389811939739,1.3683121291002427,1.312402510399944,1.2067696320281442,1.160292719625341,1.1476356773382574,2.088292688575648,1.287704910753678,1.054853242542301,1.1363982892916857,1.1329407827276856,0.9959709741174787,2.0562709356829116,0.25887148545762206,-0.19475891970973255,-0.07849633452492154,-0.02125002874209665,-0.15966543795023763,-1.3617242224324024,-1.4037871286985593,-1.4054572772585807,-1.1496509627376084,-0.9933438914477627,-0.7854346815610531,0.47162852823896917,-0.28006845291628235,0.43043699399626417
